# CUDA_PROFILE_LOG_VERSION 1.4
# CUDA_PROFILE_CSV 1
# CUDA_DEVICE_NAME 0 GeForce GTX 260
timestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,memTransferSize,memTransferDir,gld_coherent,gst_coherent,local_load,local_store,branch,divergent_branch,instructions,warp_serialize,cta_launched,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b
170592,memcopy,143.328,1430,,,,,,,,,,,179200,0
172042,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.96,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
172151,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1019.52,1035,1,128,124,120,1,1,0,108,10,0,,,123981,49882,0,0,26469,1127,281780,0,1984,50523,37508,35950,1765,11588,0
173245,memcopy,143.488,157,,,,,,,,,,,179200,0
173422,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
173517,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1018.69,1034,1,128,124,120,1,1,0,108,10,0,,,123703,49800,0,0,26457,1126,281518,0,1984,50083,37775,35845,1760,11570,0
174605,memcopy,142.752,158,,,,,,,,,,,179200,0
174781,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.416,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
174876,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1025.63,1040,1,128,124,120,1,1,0,108,10,0,,,123531,49724,0,0,26441,1127,281286,0,1984,49861,37969,35701,1756,11553,0
175980,memcopy,142.848,164,,,,,,,,,,,179200,0
176163,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.896,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
176365,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,999.84,1015,1,128,124,120,1,1,0,108,10,0,,,123461,49676,0,0,26425,1124,280912,0,1984,50178,37685,35598,1754,11542,0
177434,memcopy,142.848,158,,,,,,,,,,,179200,0
177610,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5017,0,8,124,0,0,0,366,0
177715,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1002.82,1018,1,128,124,120,1,1,0,108,10,0,,,123251,49628,0,0,26429,1122,280876,0,1984,50365,37249,35637,1752,11531,0
178789,memcopy,142.816,161,,,,,,,,,,,179200,0
178969,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.832,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
179074,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1009.06,1024,1,128,124,120,1,1,0,108,10,0,,,123130,49588,0,0,26429,1122,280872,0,1984,50124,37406,35600,1750,11522,0
180150,memcopy,142.816,158,,,,,,,,,,,179200,0
180326,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5014,0,8,124,0,0,0,366,0
180422,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1006.46,1021,1,128,124,120,1,1,0,108,10,0,,,122985,49546,0,0,26397,1120,280277,0,1984,49842,37612,35531,1747,11513,0
181496,memcopy,142.752,156,,,,,,,,,,,179200,0
181670,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
181766,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,999.616,1014,1,128,124,120,1,1,0,108,10,0,,,122821,49504,0,0,26361,1118,279611,0,1984,50025,37315,35481,1744,11504,0
182835,memcopy,142.88,167,,,,,,,,,,,179200,0
183020,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,36,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
183119,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,992.192,1006,1,128,124,120,1,1,0,108,10,0,,,122663,49448,0,0,26365,1117,279674,0,1984,50065,37163,35435,1742,11491,0
184180,memcopy,147.648,214,,,,,,,,,,,179200,0
184407,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.576,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
184482,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,993.248,1007,1,128,124,120,1,1,0,108,10,0,,,122719,49426,0,0,26349,1114,279301,0,1984,50013,37405,35301,1741,11486,0
185528,memcopy,147.648,158,,,,,,,,,,,179200,0
185697,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.768,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
185771,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1018.91,1032,1,128,124,120,1,1,0,108,10,0,,,122629,49430,0,0,26353,1117,279361,0,1984,49824,37412,35393,1741,11487,0
186840,memcopy,142.848,147,,,,,,,,,,,179200,0
187001,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
187073,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,996.96,1010,1,128,124,120,1,1,0,108,10,0,,,122565,49438,0,0,26357,1112,279324,0,1984,49966,37132,35467,1741,11489,0
188123,memcopy,142.816,147,,,,,,,,,,,179200,0
188282,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
188356,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,996.736,1009,1,128,124,120,1,1,0,108,10,0,,,122645,49432,0,0,26414,1117,279887,0,1984,49795,37344,35506,1742,11487,0
189403,memcopy,142.688,158,,,,,,,,,,,179200,0
189572,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5034,0,8,124,0,0,0,366,0
189646,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1000.61,1014,1,128,124,120,1,1,0,108,10,0,,,122573,49430,0,0,26341,1111,279001,0,1984,49683,37425,35465,1741,11487,0
190696,memcopy,142.624,147,,,,,,,,,,,179200,0
190853,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
190929,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,997.536,1011,1,128,124,120,1,1,0,108,10,0,,,122577,49400,0,0,26345,1111,278964,0,1984,50051,37169,35357,1740,11480,0
191976,memcopy,142.816,150,,,,,,,,,,,179200,0
192138,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.672,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
192211,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1007.33,1021,1,128,124,120,1,1,0,108,10,0,,,122631,49396,0,0,26345,1115,278963,0,1984,50139,37179,35313,1740,11479,0
193271,memcopy,142.752,149,,,,,,,,,,,179200,0
193432,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.768,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
193504,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1001.82,1015,1,128,124,120,1,1,0,108,10,0,,,122742,49410,0,0,26369,1115,279264,0,1984,49915,37555,35272,1741,11482,0
194563,memcopy,142.816,147,,,,,,,,,,,179200,0
194722,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.768,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5017,0,8,124,0,0,0,366,0
194795,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1014.53,1028,1,128,124,120,1,1,0,108,10,0,,,122638,49420,0,0,26389,1126,279601,0,1984,49739,37463,35436,1742,11484,0
195859,memcopy,142.912,148,,,,,,,,,,,179200,0
196018,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.8,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
196092,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,996.288,1010,1,128,124,120,1,1,0,108,10,0,,,122876,49518,0,0,26425,1118,280312,0,1984,50102,37144,35630,1747,11506,0
197138,memcopy,142.816,150,,,,,,,,,,,179200,0
197299,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.608,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5015,0,8,124,0,0,0,366,0
197372,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1003.71,1888,1,128,124,120,1,1,0,108,10,0,,,122999,49538,0,0,26433,1122,280245,0,1984,49976,37387,35636,1749,11510,0
199322,memcopy,145.408,1011,,,,,,,,,,,179200,0
200348,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,17.088,929,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
201324,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1004.74,1017,1,128,124,120,1,1,0,108,10,0,,,123117,49544,0,0,26433,1119,280199,0,1984,49893,37642,35582,1750,11511,0
202379,memcopy,145.792,148,,,,,,,,,,,179200,0
202537,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
202610,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1017.89,1031,1,128,124,120,1,1,0,108,10,0,,,123323,49580,0,0,26453,1122,280577,0,1984,50214,37557,35552,1752,11519,0
203678,memcopy,143.008,149,,,,,,,,,,,179200,0
203837,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
203910,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1013.95,1027,1,128,124,120,1,1,0,108,10,0,,,123403,49624,0,0,26473,1122,280918,0,1984,50568,37188,35647,1754,11529,0
204976,memcopy,142.592,153,,,,,,,,,,,179200,0
205139,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
205212,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1004.06,1018,1,128,124,120,1,1,0,108,10,0,,,123484,49686,0,0,26493,1126,281254,0,1984,50094,37584,35806,1757,11543,0
206267,memcopy,142.752,147,,,,,,,,,,,179200,0
206425,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
206498,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1011.07,1024,1,128,124,120,1,1,0,108,10,0,,,123617,49720,0,0,26501,1126,281087,0,1984,49711,38007,35899,1760,11550,0
207559,memcopy,142.624,151,,,,,,,,,,,179200,0
207720,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
207793,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1009.5,1023,1,128,124,120,1,1,0,108,10,0,,,124135,49872,0,0,26557,1130,282180,0,1984,50253,37862,36020,1768,11584,0
208852,memcopy,142.624,147,,,,,,,,,,,179200,0
209010,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
209086,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1024.74,1038,1,128,124,120,1,1,0,108,10,0,,,124363,49918,0,0,26593,1133,282843,0,1984,50406,37922,36035,1771,11594,0
210162,memcopy,142.752,153,,,,,,,,,,,179200,0
210327,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.768,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
210400,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1009.06,1023,1,128,124,120,1,1,0,108,10,0,,,124298,49936,0,0,26593,1132,282798,0,1984,50885,37220,36193,1772,11598,0
211459,memcopy,142.56,150,,,,,,,,,,,179200,0
211619,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.832,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
211692,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1022.21,1035,1,128,124,120,1,1,0,108,10,0,,,124302,49928,0,0,26593,1131,282706,0,1984,50634,37473,36195,1772,11596,0
212764,memcopy,142.624,165,,,,,,,,,,,179200,0
212940,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
213017,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1028.13,1041,1,128,124,120,1,1,0,108,10,0,,,124385,49924,0,0,26593,1132,282659,0,1984,50492,37757,36136,1772,11595,0
214096,memcopy,142.816,146,,,,,,,,,,,179200,0
214253,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.672,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
214326,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1035.01,1048,1,128,124,120,1,1,0,108,10,0,,,124568,49976,0,0,26609,1118,282937,0,1984,50419,37995,36154,1774,11607,0
215410,memcopy,142.784,148,,,,,,,,,,,179200,0
215569,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.96,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
215642,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1018.18,1031,1,128,124,120,1,1,0,108,10,0,,,124431,49980,0,0,26593,1127,282560,0,1984,50585,37549,36297,1774,11608,0
216710,memcopy,142.72,147,,,,,,,,,,,179200,0
216867,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.672,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5021,0,8,124,0,0,0,366,0
216942,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1014.34,1027,1,128,124,120,1,1,0,108,10,0,,,124667,50030,0,0,26593,1125,282560,0,1984,50446,37982,36239,1775,11620,0
218008,memcopy,142.688,149,,,,,,,,,,,179200,0
218167,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
218243,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1015.42,1029,1,128,124,120,1,1,0,108,10,0,,,124595,49994,0,0,26577,1125,282094,0,1984,50519,37812,36264,1775,11611,0
219311,memcopy,142.72,147,,,,,,,,,,,179200,0
219470,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
219543,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1016.96,1031,1,128,124,120,1,1,0,108,10,0,,,124766,50046,0,0,26609,1128,282791,0,1984,50605,37846,36315,1777,11623,0
220613,memcopy,143.296,1434,,,,,,,,,,,179200,0
222060,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.864,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
222134,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1014.56,1028,1,128,124,120,1,1,0,108,10,0,,,124815,50114,0,0,26625,1127,283204,0,1984,50602,37751,36462,1779,11639,0
223203,memcopy,143.328,150,,,,,,,,,,,179200,0
223366,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.928,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5014,0,8,124,0,0,0,366,0
223443,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1048.86,1062,1,128,124,120,1,1,0,108,10,0,,,125003,50148,0,0,26625,1131,283210,0,1984,50673,37936,36394,1780,11647,0
224544,memcopy,142.784,149,,,,,,,,,,,179200,0
224704,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.8,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
224777,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1037.86,1051,1,128,124,120,1,1,0,108,10,0,,,124866,50092,0,0,26605,1129,282730,0,1984,50598,37880,36388,1778,11634,0
225865,memcopy,142.784,146,,,,,,,,,,,179200,0
226022,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.864,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5026,0,8,124,0,0,0,366,0
226098,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1011.78,1025,1,128,124,120,1,1,0,108,10,0,,,124584,49964,0,0,26581,1126,282293,0,1984,50636,37621,36327,1774,11604,0
227162,memcopy,143.04,185,,,,,,,,,,,179200,0
227359,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
227436,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1027.33,1040,1,128,124,120,1,1,0,108,10,0,,,124409,49900,0,0,26573,1131,282265,0,1984,50392,37691,36326,1772,11589,0
228514,memcopy,143.04,148,,,,,,,,,,,179200,0
228672,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
228745,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1013.25,1026,1,128,124,120,1,1,0,108,10,0,,,124329,49836,0,0,26553,1138,281789,0,1984,50538,37583,36208,1770,11574,0
229807,memcopy,142.848,147,,,,,,,,,,,179200,0
229965,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
230040,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1026.53,1039,1,128,124,120,1,1,0,108,10,0,,,124247,49794,0,0,26549,1132,281822,0,1984,50380,37641,36226,1769,11564,0
231118,memcopy,142.848,147,,,,,,,,,,,179200,0
231276,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.608,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5016,0,8,124,0,0,0,366,0
231349,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1026.43,1040,1,128,124,120,1,1,0,108,10,0,,,124311,49832,0,0,26545,1134,281849,0,1984,50457,37574,36280,1770,11573,0
232424,memcopy,142.784,146,,,,,,,,,,,179200,0
232582,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.192,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
232657,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1024.8,1038,1,128,124,120,1,1,0,108,10,0,,,124367,49862,0,0,26541,1132,281849,0,1984,50423,37634,36310,1771,11580,0
233732,memcopy,142.592,153,,,,,,,,,,,179200,0
233896,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5015,0,8,124,0,0,0,366,0
233969,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1012,1025,1,128,124,120,1,1,0,108,10,0,,,124268,49802,0,0,26537,1126,281790,0,1984,50387,37658,36223,1769,11566,0
235033,memcopy,142.592,162,,,,,,,,,,,179200,0
235206,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.864,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
235282,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1022.66,1036,1,128,124,120,1,1,0,108,10,0,,,124057,49734,0,0,26517,1133,281498,0,1984,50198,37667,36192,1767,11550,0
236358,memcopy,145.536,984,,,,,,,,,,,179200,0
237353,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,17.088,934,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
238331,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1012.99,1026,1,128,124,120,1,1,0,108,10,0,,,124261,49806,0,0,26477,1132,280776,0,1984,50326,37684,36251,1769,11567,0
239395,memcopy,145.888,150,,,,,,,,,,,179200,0
239556,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5014,0,8,124,0,0,0,366,0
239630,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1020.77,1034,1,128,124,120,1,1,0,108,10,0,,,124296,49812,0,0,26525,1132,281939,0,1984,50483,37546,36267,1770,11568,0
240702,memcopy,143.072,147,,,,,,,,,,,179200,0
240860,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.832,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
240933,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1026.78,1040,1,128,124,120,1,1,0,108,10,0,,,124417,49858,0,0,26521,1135,281871,0,1984,50498,37667,36252,1771,11579,0
242012,memcopy,142.72,159,,,,,,,,,,,179200,0
242183,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
242258,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1028.8,1042,1,128,124,120,1,1,0,108,10,0,,,124613,49960,0,0,26553,1135,282623,0,1984,50645,37635,36333,1774,11603,0
243337,memcopy,143.008,154,,,,,,,,,,,179200,0
243502,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
243579,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1026.59,1041,1,128,124,120,1,1,0,108,10,0,,,124850,50058,0,0,26549,1133,282658,0,1984,50670,37798,36382,1777,11626,0
244663,memcopy,142.976,150,,,,,,,,,,,179200,0
244826,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
244902,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1038.5,1051,1,128,124,120,1,1,0,108,10,0,,,124937,50126,0,0,26565,1133,283077,0,1984,50610,37865,36462,1779,11642,0
245994,memcopy,142.592,156,,,,,,,,,,,179200,0
246162,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
246241,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1043.36,1057,1,128,124,120,1,1,0,108,10,0,,,125091,50198,0,0,26581,1133,283544,0,1984,50774,37835,36482,1781,11659,0
247338,memcopy,142.592,157,,,,,,,,,,,179200,0
247507,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.736,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
247580,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1041.95,1055,1,128,124,120,1,1,0,108,10,0,,,125114,50194,0,0,26577,1133,283484,0,1984,50830,37845,36439,1781,11658,0
248672,memcopy,142.56,153,,,,,,,,,,,179200,0
248837,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.64,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
248910,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1036.99,1050,1,128,124,120,1,1,0,108,10,0,,,124964,50138,0,0,26557,1130,283102,0,1984,50658,37907,36399,1779,11645,0
250000,memcopy,142.592,152,,,,,,,,,,,179200,0
250164,_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff,16.704,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
250238,_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf,1048.64,1062,1,128,124,120,1,1,0,108,10,0,,,124865,50108,0,0,26537,1131,282811,0,1984,50680,37798,36387,1778,11638,0
251338,memcopy,142.592,154,,,,,,,,,,,179200,0
