"# CUDA_PROFILE_LOG_VERSION 1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# CUDA_PROFILE_CSV 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# CUDA_DEVICE_NAME 0 GeForce GTX 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"timestamp","method","gputime","cputime","occupancy","gridSizeX","gridSizeY","blockSizeX","blockSizeY","blockSizeZ","dynSmemPerBlock","staSmemPerBlock","registerPerThread","streamID","memTransferSize","memTransferDir","gld_coherent","gst_coherent","local_load","local_store","branch","divergent_branch","instructions","warp_serialize","cta_launched","gld_32b","gld_64b","gld_128b","gst_32b","gst_64b","gst_128b"
486728,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4784.48,4797,1,240,16,8,8,8,0,96,13,0,,,783610,384704,0,0,50935,1704,509382,0,480,774800,5868,2942,192352,0,0
491562,"memcopy",143.39,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
491724,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
491797,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4738.43,4752,1,240,16,8,8,8,0,96,13,0,,,787586,382988,0,0,51446,1743,512932,0,480,779064,5688,2834,191494,0,0
496586,"memcopy",143.1,145,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
496743,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
496816,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4790.05,4804,1,240,16,8,8,8,0,96,13,0,,,791223,381052,0,0,52984,1748,519396,0,480,783366,5240,2617,190526,0,0
501655,"memcopy",142.78,145,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
501811,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3376,0,8,124,0,0,0,366,0
501884,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4815.17,4829,1,240,16,8,8,8,0,96,13,0,,,798470,379604,0,0,50931,1744,509174,0,480,791248,4802,2420,189802,0,0
506749,"memcopy",142.78,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
506905,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
506978,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4773.86,4787,1,240,16,8,8,8,0,96,13,0,,,803215,377932,0,0,51283,1705,507467,0,480,796150,4690,2375,188966,0,0
511801,"memcopy",142.69,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
511958,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.67,31,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
512031,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4769.54,4783,1,240,16,8,8,8,0,96,13,0,,,807139,376508,0,0,52818,1746,513781,0,480,800496,4430,2213,188254,0,0
516850,"memcopy",142.69,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
517008,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3391,0,8,124,0,0,0,366,0
517081,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4758.62,4772,1,240,16,8,8,8,0,96,13,0,,,815707,374860,0,0,50767,1741,503657,0,480,809678,4024,2005,187430,0,0
521890,"memcopy",142.82,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
522049,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
522121,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4771.2,4783,1,240,16,8,8,8,0,96,13,0,,,819000,373448,0,0,51276,1745,507085,0,480,813322,3796,1882,186724,0,0
526941,"memcopy",142.85,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
527098,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
527171,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4719.87,4733,1,240,16,8,8,8,0,96,13,0,,,810272,371796,0,0,52811,1745,513411,0,480,804460,3864,1948,185898,0,0
531940,"memcopy",142.75,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
532097,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3392,0,8,124,0,0,0,366,0
532169,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4684.45,4698,1,240,16,8,8,8,0,96,13,0,,,803519,369940,0,0,50763,1740,503447,0,480,797592,3946,1981,184970,0,0
536904,"memcopy",142.75,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
537064,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
537136,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4719.3,4732,1,240,16,8,8,8,0,96,13,0,,,794295,369472,0,0,51269,1743,506746,0,480,788134,4100,2061,184736,0,0
541905,"memcopy",142.72,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
542062,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.64,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
542134,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4752.74,4766,1,240,16,8,8,8,0,96,13,0,,,778944,367804,0,0,52646,1705,507853,0,480,772450,4324,2170,183902,0,0
546936,"memcopy",143.04,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
547097,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3379,0,8,124,0,0,0,366,0
547169,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4708.16,4722,1,240,16,8,8,8,0,96,13,0,,,788253,366452,0,0,50601,1697,498045,0,480,782122,4076,2055,183226,0,0
551926,"memcopy",143.07,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
552084,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
552156,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4741.98,4755,1,240,16,8,8,8,0,96,13,0,,,765583,365084,0,0,51104,1703,501163,0,480,758702,4592,2289,182542,0,0
556948,"memcopy",143.04,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
557107,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
557180,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4707.04,4720,1,240,16,8,8,8,0,96,13,0,,,758549,364176,0,0,52639,1702,507486,0,480,751634,4596,2319,182088,0,0
561936,"memcopy",143.04,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
562093,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3420,0,8,124,0,0,0,366,0
562165,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4725.31,4738,1,240,16,8,8,8,0,96,13,0,,,750915,363032,0,0,50600,1697,497976,0,480,743842,4704,2369,181516,0,0
566940,"memcopy",142.75,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
567097,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
567169,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4716.99,4729,1,240,16,8,8,8,0,96,13,0,,,738607,361912,0,0,51095,1702,500704,0,480,730948,5122,2537,180956,0,0
571935,"memcopy",142.78,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
572093,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.7,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4620,0,8,124,0,0,0,366,0
572166,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4764.35,4778,1,240,16,8,8,8,0,96,13,0,,,729634,361204,0,0,52628,1702,506947,0,480,721632,5340,2662,180602,0,0
576980,"memcopy",142.98,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
577141,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3393,0,8,124,0,0,0,366,0
577213,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4713.09,4726,1,240,16,8,8,8,0,96,13,0,,,721814,359868,0,0,50599,1696,497941,0,480,713700,5430,2684,179934,0,0
581976,"memcopy",142.98,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
582133,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
582205,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4763.55,4777,1,240,16,8,8,8,0,96,13,0,,,707977,359156,0,0,51085,1700,500201,0,480,699470,5680,2827,179578,0,0
587020,"memcopy",143.04,154,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
587185,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.67,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
587259,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4731.1,4744,1,240,16,8,8,8,0,96,13,0,,,708686,358484,0,0,52618,1699,506408,0,480,700014,5767,2905,179242,0,0
592041,"memcopy",143.01,156,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
592207,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3380,0,8,124,0,0,0,366,0
592280,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4718.08,4732,1,240,16,8,8,8,0,96,13,0,,,715545,357528,0,0,50592,1696,497567,0,480,707288,5494,2763,178764,0,0
597060,"memcopy",142.75,156,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
597230,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,32,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
597309,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4821.76,4835,1,240,16,8,8,8,0,96,13,0,,,725759,357276,0,0,51077,1699,499799,0,480,718046,5138,2575,178638,0,0
602184,"memcopy",142.75,155,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
602350,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
602426,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4786.08,4800,1,240,16,8,8,8,0,96,13,0,,,737682,356356,0,0,52611,1701,506079,0,480,730484,4800,2398,178178,0,0
607262,"memcopy",142.75,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
607424,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3377,0,8,124,0,0,0,366,0
607497,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4755.01,4768,1,240,16,8,8,8,0,96,13,0,,,744787,356080,0,0,50587,1702,497320,0,480,737666,4754,2367,178040,0,0
612301,"memcopy",142.75,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
612461,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
612535,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4751.04,4765,1,240,16,8,8,8,0,96,13,0,,,758133,355944,0,0,51071,1702,499487,0,480,751332,4532,2269,177972,0,0
617336,"memcopy",143.04,153,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
617501,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
617574,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4799.97,4814,1,240,16,8,8,8,0,96,13,0,,,766058,355628,0,0,52606,1703,505796,0,480,759722,4214,2122,177814,0,0
622427,"memcopy",143.1,151,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
622589,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,52,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3377,0,8,124,0,0,0,366,0
622718,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4708.19,4722,1,240,16,8,8,8,0,96,13,0,,,772034,355644,0,0,50720,1750,501253,0,480,765848,4104,2082,177822,0,0
627477,"memcopy",143.1,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
627641,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
627714,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4726.78,4741,1,240,16,8,8,8,0,96,13,0,,,782909,356052,0,0,51217,1745,504099,0,480,777098,3880,1931,178026,0,0
632492,"memcopy",143.1,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
632654,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
632727,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4811.14,4825,1,240,16,8,8,8,0,96,13,0,,,791052,356568,0,0,52752,1748,510423,0,480,785434,3746,1872,178284,0,0
637590,"memcopy",142.78,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
637750,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3383,0,8,124,0,0,0,366,0
637822,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4755.74,4770,1,240,16,8,8,8,0,96,13,0,,,792070,357616,0,0,50853,1794,505210,0,480,786420,3792,1858,178808,0,0
642629,"memcopy",143.01,169,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
642809,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
642882,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4726.72,4740,1,240,16,8,8,8,0,96,13,0,,,792856,358936,0,0,51507,1833,513189,0,480,787084,3844,1928,179468,0,0
647658,"memcopy",143.33,152,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
647820,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
647892,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4765.73,4778,1,240,16,8,8,8,0,96,13,0,,,804121,360756,0,0,53038,1836,519311,0,480,798414,3800,1907,180378,0,0
652708,"memcopy",143.04,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
652867,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3392,0,8,124,0,0,0,366,0
652940,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4723.2,4736,1,240,16,8,8,8,0,96,13,0,,,805128,363396,0,0,51274,1917,518147,0,480,799272,3926,1930,181698,0,0
657713,"memcopy",142.75,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
657871,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
657944,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4722.62,4736,1,240,16,8,8,8,0,96,13,0,,,815591,367132,0,0,51918,1963,525636,0,480,809422,4110,2059,183566,0,0
662716,"memcopy",143.04,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
662878,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.77,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
662949,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4695.97,4709,1,240,16,8,8,8,0,96,13,0,,,809307,371348,0,0,53591,2009,536160,0,480,802312,4678,2317,185674,0,0
667696,"memcopy",143.07,148,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
667856,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.58,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3380,0,8,124,0,0,0,366,0
667929,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4766.94,4780,1,240,16,8,8,8,0,96,13,0,,,803324,375516,0,0,51550,1999,526559,0,480,795154,5422,2748,187758,0,0
672745,"memcopy",143.14,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
672907,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5013,0,8,124,0,0,0,366,0
672979,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4742.4,4755,1,240,16,8,8,8,0,96,13,0,,,800491,379516,0,0,52040,2011,529022,0,480,791794,5784,2913,189758,0,0
677771,"memcopy",143.39,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
677931,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4617,0,8,124,0,0,0,366,0
678003,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4732.77,4746,1,240,16,8,8,8,0,96,13,0,,,791664,383236,0,0,53575,1939,535340,0,480,782118,6364,3182,191618,0,0
682785,"memcopy",142.91,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
682946,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.45,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3403,0,8,124,0,0,0,366,0
683018,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4783.1,4796,1,240,16,8,8,8,0,96,13,0,,,792808,384300,0,0,51542,1851,526136,0,480,782864,6586,3358,192150,0,0
687851,"memcopy",142.88,150,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
688012,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5010,0,8,124,0,0,0,366,0
688085,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4810.27,4824,1,240,16,8,8,8,0,96,13,0,,,795532,383488,0,0,52025,1857,528255,0,480,785728,6536,3268,191744,0,0
692945,"memcopy",143.04,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
693103,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.61,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4618,0,8,124,0,0,0,366,0
693176,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4807.23,4820,1,240,16,8,8,8,0,96,13,0,,,802100,382656,0,0,53566,1867,534892,0,480,792620,6312,3168,191328,0,0
698032,"memcopy",142.82,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
698190,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3385,0,8,124,0,0,0,366,0
698262,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4794.34,4808,1,240,16,8,8,8,0,96,13,0,,,792057,378504,0,0,51529,2015,525488,0,480,782376,6472,3209,189252,0,0
703105,"memcopy",142.82,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
703263,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
703336,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4788.26,4802,1,240,16,8,8,8,0,96,13,0,,,791386,370024,0,0,52012,2184,527580,0,480,782332,6022,3032,185012,0,0
708174,"memcopy",142.75,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
708332,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
708404,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4733.12,4746,1,240,16,8,8,8,0,96,13,0,,,780045,360376,0,0,53555,2194,534317,0,480,771478,5704,2863,180188,0,0
713187,"memcopy",142.78,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
713344,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.64,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3390,0,8,124,0,0,0,366,0
713417,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4762.43,4777,1,240,16,8,8,8,0,96,13,0,,,769534,351516,0,0,51519,2181,524960,0,480,761226,5550,2758,175758,0,0
718229,"memcopy",142.69,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
718387,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.48,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5012,0,8,124,0,0,0,366,0
718459,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4735.52,4748,1,240,16,8,8,8,0,96,13,0,,,754432,342484,0,0,51994,2223,526686,0,480,746158,5532,2742,171242,0,0
723244,"memcopy",142.66,146,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
723401,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4619,0,8,124,0,0,0,366,0
723474,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4714.18,4728,1,240,16,8,8,8,0,96,13,0,,,739531,334944,0,0,53228,2160,523331,0,480,731350,5466,2715,167472,0,0
728238,"memcopy",142.75,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
728395,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3375,0,8,124,0,0,0,366,0
728468,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4691.49,4705,1,240,16,8,8,8,0,96,13,0,,,742485,329364,0,0,51024,2106,508250,0,480,734610,5302,2573,164682,0,0
733209,"memcopy",142.98,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
733370,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.35,29,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
733441,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4684.22,4698,1,240,16,8,8,8,0,96,13,0,,,728694,325332,0,0,51339,2103,504613,0,480,720630,5362,2702,162666,0,0
738175,"memcopy",143.04,147,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
738334,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.51,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,310,22,4616,0,8,124,0,0,0,366,0
738406,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4705.06,4717,1,240,16,8,8,8,0,96,13,0,,,722835,322464,0,0,52741,2081,507009,0,480,714334,5665,2836,161232,0,0
743159,"memcopy",143.07,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
743319,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.54,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,224,16,3393,0,8,124,0,0,0,366,0
743392,"_Z21fdk_ts_back1_kernel_2PfS_iiiffPKhhiiffPKf",4659.26,4672,1,240,16,8,8,8,0,96,13,0,,,714528,320100,0,0,50528,2026,491466,0,480,705858,5762,2908,160050,0,0
748101,"memcopy",143.33,149,,,,,,,,,,,179200,0,,,,,,,,,,,,,,,
748260,"_Z19fdk_ts_back1_kernelPfS_iiiffffffPKhhffiiiffffPKff",16.42,30,1,8,8,16,16,1,0,132,13,0,,,124,1464,0,0,336,24,5011,0,8,124,0,0,0,366,0
